Date,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,
499.00,0.52,0.94,0.88,0.81,0.77,0.69,0.51,0.54,0.61,0.73,0.65,0.51,0.74,0.71,0.78,0.77,0.90,0.79,0.95,1.30,1.34,0.98,0.88,0.65,0.82,1.43,1.04,0.51,0.56,0.39,0.40,1.68,0.57,0.50,0.53,0.27,0.24,0.21,0.27,0.35,0.30,0.25,0.28,0.23,0.24,0.27,0.14,0.17,0.13,0.15,0.13,0.16,0.15,0.18,0.26,0.22,0.22,0.21,0.23,
500.00,0.53,0.94,0.87,0.80,0.76,0.69,0.53,0.54,0.59,0.73,0.61,0.55,0.72,0.70,0.74,0.75,0.89,0.79,0.96,1.29,1.32,1.00,0.84,0.65,0.82,1.41,1.06,0.50,0.56,0.39,0.43,1.67,0.57,0.49,0.51,0.26,0.19,0.22,0.25,0.33,0.32,0.28,0.28,0.25,0.26,0.27,0.17,0.16,0.12,0.17,0.10,0.17,0.14,0.15,0.27,0.22,0.23,0.23,0.21,
501.00,0.54,0.97,0.88,0.78,0.75,0.66,0.56,0.53,0.59,0.72,0.58,0.58,0.68,0.69,0.72,0.73,0.88,0.83,0.95,1.28,1.36,0.97,0.83,0.64,0.79,1.42,1.05,0.48,0.56,0.42,0.46,1.66,0.55,0.50,0.53,0.29,0.19,0.22,0.25,0.33,0.32,0.27,0.26,0.27,0.22,0.24,0.20,0.15,0.14,0.19,0.10,0.18,0.13,0.16,0.28,0.24,0.24,0.22,0.21,
502.00,0.55,0.97,0.88,0.76,0.75,0.66,0.54,0.49,0.59,0.72,0.56,0.58,0.66,0.68,0.70,0.71,0.84,0.84,0.93,1.28,1.35,0.96,0.80,0.63,0.80,1.43,1.05,0.48,0.55,0.43,0.48,1.67,0.54,0.49,0.53,0.31,0.18,0.25,0.23,0.31,0.34,0.27,0.27,0.27,0.20,0.24,0.20,0.16,0.15,0.19,0.12,0.15,0.15,0.15,0.25,0.22,0.24,0.19,0.22,
503.00,0.55,0.98,0.87,0.77,0.75,0.67,0.53,0.48,0.59,0.71,0.53,0.57,0.64,0.68,0.69,0.74,0.82,0.86,0.93,1.29,1.37,0.96,0.82,0.61,0.78,1.44,1.03,0.48,0.53,0.46,0.48,1.64,0.53,0.48,0.51,0.31,0.18,0.26,0.21,0.30,0.32,0.29,0.29,0.28,0.18,0.23,0.19,0.14,0.16,0.18,0.13,0.14,0.16,0.15,0.26,0.22,0.26,0.19,0.20,
504.00,0.51,0.98,0.90,0.78,0.72,0.67,0.51,0.50,0.59,0.73,0.53,0.52,0.64,0.69,0.69,0.75,0.83,0.85,0.91,1.29,1.37,0.96,0.82,0.61,0.80,1.46,1.04,0.46,0.51,0.48,0.50,1.63,0.54,0.46,0.50,0.30,0.18,0.27,0.20,0.29,0.27,0.30,0.31,0.31,0.15,0.23,0.18,0.16,0.16,0.20,0.11,0.16,0.16,0.13,0.28,0.23,0.27,0.18,0.19,
505.00,0.49,0.98,0.90,0.79,0.71,0.67,0.48,0.48,0.60,0.73,0.55,0.48,0.63,0.68,0.71,0.75,0.82,0.87,0.90,1.31,1.39,0.95,0.84,0.61,0.79,1.47,1.05,0.46,0.49,0.51,0.48,1.65,0.53,0.45,0.49,0.29,0.21,0.27,0.20,0.30,0.23,0.31,0.30,0.30,0.14,0.24,0.19,0.16,0.15,0.18,0.14,0.16,0.15,0.15,0.27,0.25,0.27,0.19,0.17,
506.00,0.45,0.94,0.89,0.80,0.72,0.68,0.46,0.48,0.60,0.76,0.58,0.44,0.67,0.67,0.72,0.78,0.85,0.86,0.91,1.07,1.37,0.95,0.87,0.65,0.82,1.46,1.04,0.48,0.48,0.50,0.45,1.66,0.52,0.44,0.49,0.29,0.22,0.26,0.21,0.29,0.25,0.33,0.32,0.30,0.16,0.26,0.17,0.19,0.12,0.19,0.12,0.18,0.15,0.16,0.26,0.22,0.25,0.22,0.17,
507.00,0.44,0.94,0.92,0.82,0.70,0.70,0.49,0.49,0.62,0.76,0.59,0.44,0.68,0.68,0.73,0.79,0.85,0.85,0.93,0.96,1.36,0.98,0.91,0.65,0.80,1.46,1.07,0.47,0.49,0.49,0.41,1.68,0.53,0.49,0.48,0.27,0.23,0.25,0.24,0.26,0.26,0.33,0.32,0.27,0.17,0.26,0.20,0.18,0.12,0.19,0.14,0.21,0.14,0.17,0.27,0.24,0.23,0.25,0.17,
508.00,0.45,0.93,0.92,0.82,0.69,0.70,0.50,0.50,0.63,0.77,0.61,0.45,0.69,0.67,0.74,0.76,0.86,0.83,0.94,0.96,1.36,0.99,0.90,0.67,0.80,1.46,1.06,0.46,0.51,0.48,0.39,1.72,0.52,0.51,0.49,0.26,0.24,0.25,0.25,0.25,0.26,0.31,0.31,0.27,0.18,0.25,0.17,0.21,0.12,0.21,0.15,0.20,0.14,0.17,0.28,0.25,0.20,0.25,0.20,
509.00,0.47,0.89,0.90,0.82,0.70,0.70,0.50,0.50,0.63,0.75,0.61,0.48,0.70,0.67,0.74,0.77,0.85,0.83,0.96,0.97,1.37,0.98,0.89,0.68,0.78,1.44,1.04,0.46,0.53,0.45,0.36,1.71,0.51,0.55,0.47,0.24,0.26,0.25,0.27,0.25,0.29,0.31,0.30,0.25,0.18,0.25,0.17,0.20,0.14,0.19,0.14,0.20,0.16,0.18,0.27,0.23,0.19,0.23,0.17,
510.00,0.50,0.87,0.87,0.79,0.69,0.70,0.50,0.50,0.65,0.73,0.60,0.52,0.71,0.69,0.75,0.78,0.82,0.83,0.95,0.96,1.36,0.97,0.88,0.69,0.78,1.43,1.01,0.44,0.55,0.42,0.37,1.72,0.52,0.56,0.49,0.27,0.26,0.24,0.26,0.28,0.32,0.30,0.30,0.23,0.19,0.23,0.15,0.20,0.16,0.20,0.14,0.19,0.18,0.20,0.28,0.24,0.19,0.21,0.18,
511.00,0.52,0.89,0.85,0.80,0.68,0.70,0.51,0.51,0.67,0.72,0.61,0.53,0.71,0.68,0.75,0.76,0.81,0.80,0.93,1.13,1.35,0.99,0.86,0.67,0.77,1.43,1.03,0.43,0.56,0.42,0.36,1.71,0.54,0.54,0.49,0.28,0.26,0.23,0.26,0.28,0.30,0.28,0.32,0.22,0.20,0.21,0.17,0.19,0.18,0.18,0.13,0.19,0.19,0.20,0.28,0.24,0.19,0.17,0.18,
512.00,0.54,0.88,0.83,0.79,0.67,0.71,0.50,0.50,0.63,0.72,0.62,0.53,0.70,0.68,0.74,0.75,0.83,0.81,0.94,1.30,1.35,0.95,0.83,0.63,0.77,1.43,1.00,0.44,0.55,0.43,0.37,1.67,0.52,0.50,0.51,0.27,0.24,0.23,0.25,0.32,0.30,0.25,0.34,0.22,0.19,0.19,0.13,0.17,0.18,0.16,0.12,0.18,0.20,0.19,0.31,0.22,0.17,0.14,0.17,
513.00,0.54,0.88,0.84,0.79,0.68,0.72,0.51,0.47,0.62,0.72,0.62,0.49,0.70,0.69,0.73,0.73,0.83,0.83,0.92,1.29,1.33,0.93,0.81,0.62,0.74,1.40,1.00,0.44,0.55,0.42,0.41,1.62,0.49,0.48,0.51,0.28,0.25,0.20,0.25,0.35,0.30,0.23,0.33,0.21,0.19,0.20,0.15,0.18,0.18,0.13,0.13,0.17,0.19,0.21,0.31,0.22,0.17,0.10,0.13,
514.00,0.56,0.87,0.83,0.78,0.69,0.70,0.49,0.45,0.62,0.72,0.63,0.49,0.68,0.67,0.70,0.75,0.81,0.81,0.88,1.27,1.31,0.92,0.82,0.61,0.73,1.42,0.98,0.44,0.52,0.42,0.39,1.60,0.49,0.45,0.53,0.29,0.25,0.20,0.23,0.34,0.28,0.23,0.34,0.22,0.20,0.19,0.13,0.18,0.17,0.11,0.14,0.16,0.20,0.22,0.29,0.21,0.17,0.09,0.12,
515.00,0.53,0.87,0.83,0.81,0.68,0.70,0.49,0.44,0.61,0.71,0.64,0.49,0.64,0.66,0.69,0.75,0.84,0.81,0.87,1.27,1.29,0.92,0.81,0.58,0.70,1.39,0.99,0.45,0.49,0.43,0.38,1.57,0.49,0.44,0.53,0.28,0.26,0.20,0.23,0.32,0.28,0.23,0.34,0.26,0.22,0.24,0.12,0.19,0.15,0.10,0.14,0.15,0.19,0.22,0.27,0.22,0.18,0.10,0.11,
516.00,0.51,0.86,0.83,0.78,0.66,0.68,0.48,0.41,0.60,0.71,0.61,0.48,0.61,0.65,0.69,0.75,0.85,0.80,0.86,1.28,1.30,0.89,0.79,0.57,0.71,1.37,0.98,0.47,0.47,0.40,0.37,1.53,0.47,0.43,0.51,0.26,0.25,0.20,0.22,0.32,0.26,0.22,0.32,0.25,0.21,0.25,0.10,0.21,0.13,0.09,0.13,0.15,0.18,0.22,0.25,0.19,0.18,0.11,0.10,
517.00,0.48,0.84,0.82,0.77,0.66,0.65,0.47,0.43,0.62,0.70,0.60,0.50,0.61,0.63,0.68,0.75,0.86,0.78,0.81,1.26,1.27,0.92,0.78,0.62,0.70,1.35,0.97,0.47,0.45,0.40,0.37,1.53,0.48,0.42,0.48,0.24,0.25,0.20,0.22,0.30,0.26,0.23,0.30,0.27,0.21,0.26,0.13,0.21,0.14,0.08,0.13,0.13,0.17,0.22,0.24,0.18,0.20,0.15,0.13,
518.00,0.47,0.83,0.82,0.76,0.66,0.64,0.45,0.48,0.60,0.67,0.59,0.53,0.61,0.63,0.68,0.76,0.87,0.75,0.79,1.27,1.29,0.88,0.79,0.61,0.73,1.34,0.95,0.50,0.41,0.39,0.35,1.57,0.49,0.42,0.46,0.23,0.24,0.22,0.22,0.27,0.27,0.20,0.29,0.26,0.21,0.27,0.13,0.19,0.14,0.09,0.11,0.15,0.17,0.22,0.23,0.18,0.21,0.19,0.15,
519.00,0.46,0.86,0.81,0.75,0.65,0.63,0.46,0.49,0.61,0.67,0.62,0.56,0.61,0.65,0.70,0.74,0.86,0.73,0.81,1.27,1.30,0.87,0.80,0.59,0.74,1.32,0.96,0.50,0.43,0.40,0.37,1.62,0.50,0.42,0.47,0.24,0.24,0.24,0.22,0.24,0.29,0.20,0.31,0.27,0.22,0.24,0.14,0.20,0.15,0.10,0.12,0.15,0.15,0.18,0.24,0.19,0.19,0.18,0.18,
520.00,0.46,0.86,0.82,0.74,0.67,0.65,0.46,0.51,0.60,0.69,0.64,0.54,0.63,0.67,0.71,0.72,0.83,0.71,0.83,1.25,1.32,0.88,0.82,0.60,0.78,1.32,0.97,0.49,0.45,0.41,0.39,1.62,0.50,0.42,0.50,0.22,0.21,0.26,0.22,0.23,0.28,0.22,0.33,0.24,0.21,0.17,0.15,0.19,0.16,0.10,0.14,0.15,0.17,0.16,0.25,0.20,0.16,0.17,0.19,
521.00,0.46,0.86,0.83,0.75,0.69,0.65,0.49,0.53,0.59,0.71,0.65,0.54,0.65,0.68,0.70,0.72,0.82,0.74,0.87,1.22,1.30,0.92,0.84,0.60,0.79,1.35,0.95,0.48,0.45,0.44,0.40,1.66,0.50,0.42,0.50,0.22,0.24,0.26,0.22,0.23,0.27,0.22,0.36,0.25,0.21,0.17,0.16,0.17,0.18,0.11,0.15,0.14,0.14,0.17,0.28,0.21,0.16,0.18,0.19,
522.00,0.47,0.87,0.84,0.77,0.72,0.68,0.49,0.53,0.57,0.71,0.64,0.54,0.65,0.71,0.70,0.71,0.80,0.75,0.89,1.21,1.31,0.92,0.87,0.59,0.79,1.36,0.97,0.46,0.48,0.45,0.40,1.69,0.50,0.42,0.52,0.23,0.27,0.27,0.22,0.24,0.26,0.21,0.36,0.25,0.20,0.16,0.15,0.16,0.18,0.15,0.16,0.17,0.11,0.16,0.29,0.21,0.12,0.17,0.17,
523.00,0.48,0.89,0.82,0.75,0.74,0.67,0.49,0.51,0.59,0.71,0.64,0.54,0.67,0.70,0.70,0.71,0.78,0.78,0.91,1.21,1.28,0.91,0.86,0.58,0.78,1.38,0.99,0.43,0.50,0.46,0.40,1.70,0.50,0.43,0.54,0.26,0.27,0.26,0.24,0.26,0.26,0.27,0.35,0.28,0.21,0.16,0.19,0.16,0.18,0.18,0.16,0.18,0.12,0.15,0.28,0.21,0.13,0.16,0.18,
524.00,0.50,0.88,0.81,0.74,0.72,0.67,0.48,0.50,0.59,0.70,0.62,0.53,0.65,0.69,0.70,0.72,0.80,0.80,0.89,1.19,1.26,0.90,0.84,0.57,0.79,1.39,0.98,0.43,0.50,0.47,0.40,1.65,0.51,0.41,0.53,0.26,0.27,0.25,0.25,0.28,0.29,0.28,0.33,0.28,0.23,0.18,0.17,0.15,0.17,0.17,0.16,0.20,0.13,0.18,0.29,0.19,0.14,0.19,0.19,
525.00,0.47,0.90,0.80,0.72,0.71,0.69,0.49,0.48,0.61,0.69,0.61,0.53,0.64,0.70,0.71,0.74,0.85,0.80,0.88,1.17,1.23,0.88,0.81,0.57,0.80,1.41,0.97,0.44,0.49,0.46,0.40,1.63,0.52,0.41,0.49,0.28,0.29,0.25,0.26,0.32,0.32,0.29,0.33,0.31,0.21,0.19,0.19,0.14,0.18,0.18,0.16,0.23,0.15,0.18,0.28,0.17,0.16,0.20,0.21,
526.00,0.48,0.92,0.77,0.75,0.71,0.69,0.47,0.48,0.60,0.67,0.60,0.53,0.64,0.69,0.71,0.74,0.85,0.81,0.86,1.20,1.23,0.87,0.79,0.55,0.80,1.40,0.97,0.45,0.49,0.44,0.41,1.63,0.53,0.39,0.47,0.28,0.28,0.26,0.27,0.33,0.34,0.29,0.30,0.33,0.20,0.21,0.18,0.15,0.13,0.16,0.12,0.25,0.18,0.16,0.27,0.17,0.18,0.16,0.20,
527.00,0.51,0.92,0.77,0.71,0.70,0.66,0.51,0.50,0.59,0.66,0.63,0.54,0.63,0.70,0.70,0.73,0.85,0.83,0.85,1.19,1.26,0.86,0.77,0.55,0.80,1.40,0.95,0.45,0.50,0.42,0.43,1.60,0.52,0.42,0.47,0.30,0.23,0.27,0.29,0.34,0.36,0.31,0.27,0.31,0.20,0.22,0.16,0.16,0.08,0.14,0.11,0.27,0.22,0.16,0.26,0.18,0.20,0.14,0.23,
528.00,0.51,0.89,0.79,0.74,0.71,0.69,0.52,0.50,0.60,0.67,0.65,0.51,0.62,0.72,0.71,0.74,0.85,0.81,0.86,1.22,1.30,0.88,0.79,0.58,0.80,1.42,0.98,0.47,0.51,0.41,0.43,1.61,0.53,0.40,0.47,0.30,0.23,0.28,0.28,0.37,0.35,0.29,0.27,0.29,0.18,0.24,0.17,0.16,0.08,0.12,0.14,0.23,0.21,0.16,0.26,0.18,0.21,0.16,0.23,
529.00,0.48,0.90,0.80,0.75,0.73,0.71,0.52,0.52,0.62,0.69,0.65,0.52,0.62,0.68,0.73,0.76,0.84,0.80,0.90,1.23,1.31,0.93,0.81,0.61,0.80,1.39,1.01,0.47,0.50,0.37,0.44,1.63,0.51,0.42,0.47,0.31,0.22,0.27,0.28,0.37,0.31,0.26,0.30,0.27,0.16,0.25,0.18,0.14,0.07,0.12,0.11,0.21,0.22,0.14,0.26,0.18,0.20,0.15,0.22,
530.00,0.48,0.90,0.80,0.76,0.75,0.70,0.51,0.52,0.63,0.71,0.66,0.52,0.61,0.65,0.73,0.78,0.82,0.82,0.90,1.24,1.37,0.94,0.85,0.62,0.80,1.38,1.02,0.48,0.51,0.39,0.46,1.66,0.50,0.43,0.48,0.30,0.20,0.25,0.25,0.35,0.29,0.27,0.30,0.24,0.17,0.26,0.18,0.18,0.05,0.12,0.11,0.19,0.20,0.12,0.25,0.23,0.21,0.13,0.18,
531.00,0.45,0.90,0.83,0.76,0.75,0.71,0.52,0.49,0.63,0.71,0.66,0.51,0.62,0.67,0.75,0.78,0.83,0.81,0.93,1.23,1.38,0.95,0.85,0.62,0.78,1.38,1.03,0.47,0.53,0.41,0.45,1.66,0.51,0.42,0.50,0.28,0.20,0.23,0.25,0.34,0.28,0.27,0.31,0.22,0.18,0.25,0.18,0.19,0.05,0.13,0.13,0.18,0.18,0.15,0.27,0.25,0.19,0.13,0.17,
532.00,0.42,0.92,0.84,0.79,0.73,0.72,0.52,0.47,0.65,0.73,0.62,0.51,0.61,0.66,0.78,0.80,0.82,0.79,0.94,1.25,1.36,0.96,0.85,0.60,0.75,1.38,1.03,0.50,0.53,0.44,0.42,1.68,0.52,0.43,0.51,0.27,0.24,0.22,0.22,0.33,0.27,0.26,0.31,0.24,0.18,0.24,0.22,0.20,0.08,0.14,0.13,0.16,0.17,0.14,0.27,0.25,0.20,0.13,0.16,
533.00,0.40,0.92,0.82,0.76,0.71,0.71,0.52,0.60,0.67,0.71,0.62,0.53,0.60,0.65,0.76,0.80,0.84,0.78,0.94,1.25,1.35,0.95,0.83,0.59,0.74,1.37,1.05,0.52,0.53,0.40,0.40,1.65,0.51,0.42,0.50,0.26,0.24,0.24,0.21,0.30,0.28,0.26,0.34,0.25,0.18,0.22,0.19,0.21,0.10,0.17,0.12,0.17,0.17,0.16,0.27,0.25,0.19,0.13,0.15,
534.00,0.44,0.94,0.83,0.78,0.68,0.71,0.53,0.66,0.66,0.70,0.65,0.51,0.62,0.66,0.75,0.79,0.83,0.79,0.93,1.26,1.37,0.94,0.82,0.55,0.73,1.37,1.04,0.51,0.54,0.43,0.37,1.66,0.51,0.43,0.50,0.23,0.25,0.24,0.20,0.30,0.30,0.29,0.32,0.26,0.20,0.22,0.20,0.19,0.12,0.19,0.14,0.17,0.17,0.20,0.29,0.23,0.20,0.12,0.14,
535.00,0.45,0.95,0.85,0.76,0.67,0.70,0.51,0.68,0.67,0.67,0.63,0.52,0.63,0.70,0.73,0.75,0.82,0.79,0.93,1.29,1.35,0.94,0.80,0.54,0.71,1.40,1.05,0.49,0.53,0.44,0.34,1.67,0.51,0.43,0.48,0.20,0.25,0.22,0.20,0.28,0.32,0.28,0.31,0.27,0.22,0.22,0.18,0.17,0.12,0.20,0.12,0.17,0.19,0.20,0.30,0.20,0.18,0.13,0.16,
536.00,0.46,0.92,0.85,0.76,0.64,0.68,0.50,0.69,0.66,0.69,0.65,0.50,0.63,0.69,0.73,0.77,0.80,0.80,0.96,1.29,1.37,0.91,0.80,0.57,0.71,1.41,1.05,0.51,0.50,0.42,0.31,1.68,0.50,0.44,0.47,0.22,0.25,0.24,0.18,0.25,0.31,0.25,0.30,0.30,0.23,0.21,0.19,0.16,0.14,0.21,0.13,0.18,0.19,0.18,0.30,0.16,0.19,0.15,0.19,
537.00,0.47,0.90,0.85,0.74,0.65,0.70,0.47,0.72,0.66,0.67,0.65,0.48,0.66,0.69,0.69,0.74,0.83,0.81,0.96,1.27,1.37,0.89,0.81,0.58,0.74,1.38,1.06,0.49,0.48,0.39,0.33,1.66,0.50,0.44,0.46,0.21,0.24,0.25,0.17,0.25,0.32,0.27,0.29,0.30,0.24,0.20,0.15,0.16,0.15,0.20,0.10,0.19,0.20,0.17,0.31,0.15,0.19,0.15,0.20,
538.00,0.48,0.89,0.86,0.76,0.67,0.68,0.46,0.63,0.64,0.64,0.66,0.48,0.70,0.67,0.68,0.72,0.85,0.82,0.94,1.26,1.33,0.89,0.83,0.59,0.76,1.37,1.05,0.45,0.46,0.41,0.33,1.67,0.50,0.46,0.45,0.21,0.23,0.22,0.17,0.24,0.32,0.28,0.27,0.28,0.24,0.22,0.15,0.15,0.16,0.18,0.11,0.18,0.19,0.17,0.31,0.14,0.19,0.14,0.21,
539.00,0.45,0.88,0.87,0.79,0.69,0.68,0.47,0.52,0.62,0.64,0.62,0.48,0.71,0.66,0.68,0.70,0.83,0.83,0.92,1.26,1.30,0.91,0.81,0.61,0.78,1.35,1.03,0.43,0.42,0.44,0.36,1.66,0.52,0.48,0.43,0.23,0.22,0.24,0.15,0.24,0.31,0.26,0.26,0.30,0.23,0.23,0.15,0.16,0.16,0.17,0.08,0.20,0.16,0.15,0.31,0.16,0.18,0.14,0.20,
540.00,0.45,0.85,0.86,0.78,0.68,0.69,0.50,0.51,0.60,0.64,0.62,0.49,0.71,0.65,0.70,0.70,0.85,0.83,0.93,1.24,1.29,0.92,0.81,0.62,0.79,1.34,1.02,0.44,0.44,0.42,0.38,1.67,0.53,0.49,0.41,0.23,0.23,0.28,0.17,0.25,0.30,0.28,0.26,0.26,0.23,0.24,0.15,0.19,0.14,0.18,0.09,0.20,0.16,0.16,0.31,0.19,0.15,0.13,0.20,
541.00,0.44,0.84,0.83,0.78,0.72,0.67,0.51,0.49,0.62,0.64,0.62,0.51,0.72,0.65,0.70,0.68,0.87,0.83,0.91,1.23,1.25,0.96,0.84,0.61,0.81,1.32,1.01,0.44,0.45,0.42,0.41,1.63,0.53,0.50,0.43,0.23,0.23,0.29,0.20,0.26,0.32,0.31,0.26,0.27,0.22,0.28,0.16,0.21,0.13,0.16,0.11,0.17,0.17,0.17,0.30,0.22,0.15,0.14,0.17,
542.00,0.45,0.86,0.83,0.77,0.71,0.64,0.53,0.49,0.64,0.65,0.63,0.52,0.69,0.64,0.74,0.70,0.83,0.83,0.91,1.25,1.23,0.96,0.84,0.61,0.81,1.33,1.02,0.47,0.46,0.44,0.43,1.65,0.53,0.50,0.44,0.24,0.25,0.28,0.20,0.25,0.31,0.31,0.26,0.24,0.23,0.29,0.16,0.22,0.14,0.16,0.15,0.16,0.19,0.20,0.29,0.23,0.15,0.14,0.14,
543.00,0.47,0.86,0.79,0.74,0.72,0.64,0.54,0.47,0.64,0.69,0.63,0.53,0.68,0.64,0.76,0.71,0.79,0.83,0.93,1.23,1.26,0.97,0.84,0.60,0.77,1.34,1.02,0.48,0.47,0.41,0.42,1.64,0.53,0.46,0.46,0.26,0.26,0.29,0.21,0.26,0.31,0.31,0.24,0.27,0.24,0.29,0.17,0.21,0.16,0.18,0.17,0.14,0.19,0.20,0.29,0.23,0.16,0.15,0.13,
544.00,0.48,0.84,0.79,0.72,0.72,0.64,0.52,0.49,0.66,0.70,0.63,0.50,0.64,0.66,0.76,0.72,0.80,0.82,0.93,1.20,1.28,0.98,0.86,0.58,0.74,1.36,1.03,0.49,0.50,0.37,0.42,1.64,0.54,0.44,0.50,0.27,0.24,0.29,0.21,0.25,0.32,0.28,0.24,0.28,0.26,0.27,0.16,0.22,0.17,0.15,0.19,0.10,0.22,0.19,0.27,0.22,0.19,0.15,0.13,
545.00,0.47,0.86,0.78,0.72,0.74,0.65,0.50,0.52,0.66,0.70,0.62,0.51,0.64,0.65,0.76,0.73,0.79,0.81,0.90,1.22,1.31,0.96,0.86,0.58,0.73,1.36,1.03,0.49,0.48,0.38,0.40,1.65,0.52,0.43,0.51,0.29,0.22,0.29,0.21,0.26,0.31,0.26,0.24,0.28,0.25,0.27,0.16,0.20,0.18,0.11,0.19,0.09,0.22,0.18,0.25,0.21,0.23,0.17,0.13,
546.00,0.48,0.90,0.81,0.72,0.72,0.64,0.46,0.54,0.63,0.68,0.60,0.51,0.63,0.64,0.74,0.72,0.78,0.79,0.88,1.23,1.35,0.95,0.84,0.58,0.74,1.39,1.04,0.45,0.47,0.38,0.40,1.68,0.53,0.40,0.52,0.29,0.21,0.28,0.19,0.29,0.29,0.24,0.24,0.30,0.25,0.24,0.19,0.15,0.21,0.08,0.16,0.10,0.23,0.14,0.24,0.19,0.25,0.18,0.13,
547.00,0.47,0.90,0.81,0.73,0.72,0.65,0.44,0.51,0.62,0.67,0.58,0.50,0.67,0.64,0.75,0.70,0.80,0.77,0.89,1.23,1.37,0.91,0.88,0.61,0.73,1.37,1.01,0.45,0.44,0.37,0.38,1.65,0.54,0.43,0.51,0.29,0.22,0.27,0.19,0.32,0.30,0.21,0.27,0.32,0.25,0.21,0.18,0.13,0.23,0.08,0.15,0.10,0.20,0.10,0.24,0.17,0.24,0.18,0.14,
548.00,0.45,0.91,0.80,0.72,0.69,0.65,0.42,0.49,0.56,0.69,0.57,0.47,0.66,0.64,0.76,0.71,0.79,0.76,0.88,1.25,1.35,0.88,0.89,0.65,0.74,1.39,0.99,0.44,0.42,0.40,0.39,1.67,0.52,0.45,0.52,0.30,0.22,0.26,0.22,0.33,0.32,0.22,0.30,0.27,0.23,0.22,0.17,0.13,0.22,0.10,0.13,0.12,0.20,0.11,0.24,0.17,0.21,0.18,0.10,
549.00,0.44,0.93,0.78,0.72,0.67,0.65,0.44,0.49,0.51,0.70,0.57,0.47,0.69,0.62,0.77,0.72,0.79,0.76,0.88,1.28,1.36,0.86,0.89,0.66,0.76,1.41,1.00,0.44,0.41,0.41,0.37,1.68,0.53,0.45,0.50,0.27,0.25,0.25,0.21,0.34,0.33,0.26,0.34,0.25,0.20,0.22,0.19,0.13,0.22,0.14,0.14,0.12,0.20,0.14,0.24,0.19,0.17,0.20,0.10,
550.00,0.43,0.94,0.79,0.74,0.66,0.62,0.44,0.48,0.48,0.72,0.57,0.45,0.70,0.66,0.78,0.75,0.80,0.74,0.89,1.30,1.34,0.84,0.88,0.66,0.78,1.40,1.00,0.44,0.44,0.41,0.37,1.68,0.50,0.47,0.51,0.25,0.28,0.23,0.21,0.34,0.33,0.31,0.34,0.25,0.20,0.21,0.21,0.16,0.23,0.18,0.15,0.14,0.19,0.17,0.23,0.21,0.15,0.17,0.08,
551.00,0.44,0.93,0.79,0.72,0.67,0.62,0.45,0.49,0.47,0.74,0.57,0.44,0.69,0.66,0.81,0.76,0.82,0.72,0.91,1.31,1.30,0.84,0.86,0.65,0.74,1.39,0.98,0.47,0.46,0.40,0.36,1.65,0.50,0.47,0.51,0.23,0.28,0.22,0.19,0.32,0.31,0.31,0.34,0.22,0.19,0.22,0.16,0.16,0.19,0.22,0.15,0.16,0.20,0.22,0.23,0.23,0.11,0.18,0.08,
552.00,0.46,0.93,0.81,0.72,0.69,0.61,0.48,0.52,0.48,0.76,0.59,0.44,0.66,0.67,0.80,0.77,0.83,0.73,0.91,1.32,1.30,0.85,0.83,0.63,0.77,1.42,0.98,0.48,0.49,0.42,0.39,1.66,0.49,0.47,0.51,0.25,0.28,0.24,0.20,0.30,0.30,0.30,0.34,0.24,0.18,0.22,0.13,0.18,0.15,0.22,0.14,0.15,0.21,0.24,0.22,0.23,0.09,0.17,0.09,
553.00,0.48,0.93,0.81,0.72,0.71,0.59,0.48,0.55,0.51,0.73,0.59,0.46,0.68,0.66,0.79,0.76,0.85,0.77,0.90,1.34,1.27,0.88,0.82,0.59,0.79,1.40,0.96,0.49,0.47,0.39,0.41,1.67,0.51,0.49,0.48,0.23,0.27,0.23,0.17,0.27,0.31,0.28,0.33,0.25,0.18,0.21,0.12,0.18,0.11,0.20,0.16,0.14,0.21,0.22,0.22,0.23,0.12,0.15,0.13,
554.00,0.51,0.91,0.84,0.75,0.73,0.57,0.47,0.53,0.53,0.72,0.59,0.45,0.68,0.68,0.79,0.74,0.89,0.75,0.88,1.36,1.22,0.89,0.82,0.61,0.81,1.40,0.94,0.48,0.48,0.38,0.39,1.64,0.49,0.49,0.48,0.23,0.26,0.25,0.17,0.24,0.30,0.25,0.30,0.24,0.18,0.21,0.08,0.16,0.06,0.18,0.16,0.13,0.21,0.19,0.21,0.23,0.17,0.16,0.19,
