Date,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,
474.00,1.04,3.30,4.90,14.80,2.46,1.90,1.77,1.32,0.54,0.62,0.53,0.76,0.84,0.85,0.75,0.77,0.68,0.59,0.63,0.55,0.44,0.44,0.46,0.50,1.23,0.66,0.48,0.31,0.36,0.35,0.30,0.31,0.24,0.24,0.21,0.24,0.27,0.27,0.24,0.27,0.18,0.20,0.16,0.30,0.22,0.21,0.24,0.25,0.26,0.13,0.15,0.25,0.27,
475.00,1.05,3.30,4.93,14.85,2.45,1.94,1.77,1.33,0.51,0.64,0.53,0.74,0.84,0.88,0.74,0.76,0.68,0.60,0.62,0.53,0.47,0.46,0.44,0.52,1.23,0.64,0.48,0.34,0.36,0.36,0.32,0.29,0.27,0.21,0.23,0.23,0.28,0.29,0.23,0.27,0.18,0.20,0.19,0.28,0.21,0.24,0.23,0.23,0.26,0.13,0.16,0.22,0.26,
476.00,1.04,3.28,4.92,14.95,2.47,1.97,1.75,1.36,0.50,0.61,0.54,0.73,0.85,0.87,0.74,0.76,0.70,0.59,0.62,0.55,0.48,0.48,0.46,0.52,1.21,0.66,0.51,0.34,0.35,0.37,0.31,0.26,0.27,0.24,0.25,0.24,0.28,0.27,0.21,0.26,0.19,0.21,0.21,0.24,0.22,0.25,0.25,0.25,0.24,0.13,0.21,0.22,0.25,
477.00,1.03,3.30,4.94,15.01,2.47,2.02,1.77,1.34,0.51,0.61,0.56,0.75,0.86,0.88,0.73,0.78,0.68,0.61,0.59,0.54,0.49,0.47,0.48,0.51,1.21,0.65,0.53,0.29,0.39,0.36,0.31,0.27,0.30,0.26,0.28,0.26,0.28,0.24,0.19,0.26,0.22,0.20,0.24,0.20,0.22,0.25,0.25,0.25,0.22,0.14,0.21,0.21,0.24,
478.00,1.07,3.33,4.99,15.16,2.45,2.05,1.78,1.36,0.49,0.61,0.57,0.78,0.87,0.89,0.71,0.79,0.68,0.60,0.57,0.53,0.51,0.48,0.51,0.51,1.19,0.67,0.54,0.30,0.39,0.35,0.32,0.29,0.32,0.28,0.28,0.27,0.29,0.24,0.19,0.25,0.22,0.23,0.25,0.20,0.20,0.25,0.26,0.25,0.23,0.14,0.21,0.18,0.19,
479.00,1.06,3.32,5.00,15.25,2.47,2.06,1.78,1.35,0.51,0.60,0.57,0.80,0.86,0.91,0.72,0.76,0.69,0.60,0.55,0.53,0.51,0.47,0.50,0.54,1.20,0.66,0.53,0.33,0.37,0.35,0.31,0.29,0.31,0.32,0.28,0.29,0.27,0.26,0.22,0.29,0.22,0.24,0.25,0.21,0.20,0.24,0.27,0.23,0.23,0.14,0.23,0.17,0.22,
480.00,1.07,3.30,5.03,15.30,2.48,2.06,1.79,1.33,0.53,0.58,0.60,0.78,0.86,0.92,0.73,0.76,0.69,0.60,0.54,0.56,0.49,0.45,0.52,0.55,1.18,0.68,0.53,0.30,0.37,0.32,0.30,0.28,0.29,0.32,0.25,0.29,0.27,0.22,0.23,0.31,0.25,0.24,0.23,0.22,0.21,0.23,0.29,0.26,0.20,0.19,0.20,0.20,0.20,
481.00,1.04,3.32,5.06,15.32,2.47,2.05,1.79,1.32,0.55,0.56,0.58,0.80,0.84,0.92,0.71,0.76,0.70,0.58,0.55,0.56,0.47,0.46,0.48,0.56,1.22,0.67,0.49,0.31,0.35,0.30,0.32,0.28,0.27,0.32,0.23,0.29,0.26,0.23,0.27,0.31,0.25,0.22,0.22,0.25,0.20,0.23,0.30,0.25,0.21,0.21,0.18,0.21,0.20,
482.00,1.01,3.31,5.04,15.21,2.46,2.01,1.79,1.32,0.55,0.55,0.55,0.79,0.81,0.93,0.70,0.74,0.72,0.55,0.58,0.56,0.47,0.44,0.47,0.58,1.23,0.65,0.45,0.35,0.32,0.27,0.30,0.29,0.28,0.31,0.25,0.25,0.24,0.23,0.27,0.29,0.23,0.21,0.22,0.25,0.21,0.24,0.29,0.25,0.19,0.22,0.16,0.19,0.20,
483.00,1.01,3.30,4.96,14.97,2.43,1.97,1.76,1.29,0.55,0.55,0.52,0.76,0.78,0.92,0.70,0.72,0.71,0.55,0.60,0.58,0.45,0.41,0.44,0.59,1.24,0.64,0.42,0.35,0.29,0.27,0.31,0.28,0.25,0.31,0.24,0.25,0.25,0.24,0.26,0.30,0.22,0.18,0.20,0.25,0.22,0.24,0.28,0.24,0.18,0.22,0.15,0.21,0.22,
484.00,0.98,3.24,4.83,14.68,2.37,1.93,1.72,1.28,0.53,0.55,0.50,0.72,0.76,0.90,0.70,0.69,0.70,0.53,0.61,0.57,0.44,0.42,0.41,0.56,1.21,0.64,0.44,0.34,0.25,0.26,0.29,0.27,0.23,0.30,0.25,0.24,0.23,0.25,0.26,0.27,0.23,0.18,0.20,0.23,0.22,0.23,0.25,0.23,0.19,0.22,0.13,0.23,0.18,
485.00,0.98,3.18,4.74,14.43,2.34,1.88,1.70,1.24,0.50,0.56,0.45,0.72,0.76,0.85,0.71,0.69,0.69,0.48,0.61,0.56,0.44,0.43,0.40,0.50,1.19,0.66,0.41,0.34,0.24,0.27,0.30,0.29,0.23,0.30,0.26,0.25,0.22,0.27,0.27,0.23,0.21,0.19,0.22,0.23,0.22,0.20,0.24,0.21,0.21,0.20,0.18,0.22,0.19,
486.00,0.97,3.15,4.67,14.24,2.28,1.83,1.68,1.24,0.50,0.57,0.43,0.68,0.79,0.85,0.73,0.71,0.68,0.47,0.58,0.57,0.41,0.41,0.42,0.46,1.16,0.65,0.42,0.33,0.29,0.29,0.30,0.25,0.25,0.28,0.28,0.24,0.21,0.28,0.24,0.25,0.18,0.18,0.24,0.22,0.22,0.21,0.22,0.24,0.20,0.19,0.21,0.20,0.20,
487.00,0.96,3.13,4.64,14.22,2.27,1.82,1.67,1.24,0.51,0.57,0.43,0.69,0.80,0.83,0.72,0.71,0.67,0.50,0.57,0.58,0.40,0.42,0.42,0.45,1.14,0.64,0.44,0.34,0.31,0.30,0.28,0.28,0.24,0.28,0.26,0.25,0.24,0.29,0.24,0.25,0.17,0.20,0.24,0.20,0.21,0.18,0.23,0.24,0.19,0.19,0.20,0.20,0.22,
488.00,0.95,3.15,4.68,14.31,2.29,1.84,1.70,1.26,0.50,0.59,0.45,0.70,0.81,0.84,0.74,0.73,0.65,0.51,0.53,0.56,0.41,0.41,0.41,0.45,1.11,0.64,0.46,0.35,0.31,0.31,0.27,0.31,0.25,0.27,0.24,0.26,0.25,0.31,0.23,0.25,0.20,0.21,0.25,0.20,0.17,0.13,0.22,0.25,0.20,0.20,0.19,0.20,0.24,
489.00,0.98,3.17,4.75,14.47,2.32,1.87,1.73,1.27,0.48,0.61,0.44,0.72,0.80,0.88,0.74,0.74,0.65,0.54,0.51,0.55,0.41,0.41,0.43,0.47,1.14,0.61,0.46,0.38,0.32,0.33,0.26,0.32,0.28,0.29,0.21,0.25,0.25,0.32,0.22,0.27,0.22,0.22,0.25,0.22,0.17,0.14,0.24,0.25,0.18,0.20,0.20,0.18,0.24,
490.00,0.98,3.22,4.78,14.60,2.34,1.92,1.72,1.28,0.49,0.59,0.46,0.72,0.78,0.87,0.75,0.75,0.68,0.59,0.50,0.55,0.40,0.43,0.44,0.50,1.18,0.61,0.48,0.34,0.33,0.34,0.25,0.31,0.29,0.31,0.21,0.23,0.27,0.33,0.23,0.26,0.22,0.22,0.23,0.21,0.17,0.15,0.24,0.24,0.20,0.20,0.19,0.17,0.24,
491.00,0.98,3.23,4.84,14.76,2.38,1.95,1.72,1.29,0.50,0.59,0.48,0.72,0.78,0.89,0.75,0.77,0.70,0.61,0.52,0.54,0.39,0.45,0.44,0.53,1.21,0.58,0.48,0.35,0.32,0.31,0.24,0.32,0.30,0.32,0.22,0.25,0.28,0.31,0.23,0.27,0.24,0.27,0.21,0.21,0.19,0.16,0.24,0.22,0.19,0.21,0.18,0.18,0.23,
492.00,1.01,3.26,4.85,14.85,2.38,2.00,1.72,1.27,0.48,0.60,0.48,0.73,0.78,0.90,0.75,0.79,0.72,0.62,0.54,0.51,0.39,0.47,0.43,0.55,1.25,0.57,0.51,0.34,0.32,0.28,0.28,0.32,0.30,0.29,0.23,0.25,0.30,0.29,0.21,0.29,0.25,0.25,0.18,0.20,0.19,0.17,0.24,0.21,0.17,0.19,0.17,0.17,0.19,
493.00,0.99,3.26,4.87,14.95,2.40,2.00,1.69,1.25,0.50,0.58,0.46,0.74,0.80,0.89,0.72,0.80,0.72,0.59,0.56,0.50,0.40,0.49,0.44,0.56,1.26,0.58,0.51,0.31,0.32,0.27,0.28,0.29,0.30,0.33,0.24,0.25,0.33,0.26,0.20,0.27,0.24,0.26,0.17,0.19,0.22,0.19,0.24,0.18,0.15,0.17,0.18,0.16,0.17,
494.00,0.98,3.29,4.93,15.06,2.43,2.00,1.68,1.25,0.53,0.60,0.46,0.77,0.80,0.87,0.69,0.81,0.72,0.58,0.59,0.52,0.41,0.46,0.44,0.56,1.23,0.60,0.52,0.29,0.31,0.27,0.29,0.28,0.31,0.32,0.23,0.28,0.35,0.26,0.22,0.27,0.22,0.28,0.17,0.19,0.23,0.20,0.22,0.18,0.16,0.15,0.16,0.18,0.19,
495.00,0.97,3.30,4.94,15.16,2.45,2.01,1.69,1.25,0.53,0.62,0.46,0.80,0.82,0.91,0.69,0.76,0.73,0.57,0.62,0.53,0.41,0.47,0.43,0.54,1.21,0.60,0.50,0.31,0.34,0.25,0.28,0.27,0.30,0.32,0.24,0.29,0.32,0.26,0.23,0.27,0.22,0.29,0.19,0.21,0.23,0.22,0.23,0.19,0.15,0.14,0.14,0.17,0.21,
496.00,0.98,3.32,4.90,15.16,2.47,2.00,1.68,1.24,0.55,0.62,0.47,0.82,0.80,0.91,0.70,0.74,0.73,0.59,0.62,0.53,0.42,0.45,0.41,0.50,1.19,0.59,0.48,0.31,0.34,0.25,0.28,0.30,0.28,0.33,0.24,0.30,0.29,0.28,0.25,0.25,0.21,0.27,0.19,0.23,0.21,0.23,0.24,0.18,0.14,0.15,0.12,0.17,0.24,
497.00,0.99,3.32,4.88,15.13,2.44,1.98,1.69,1.23,0.56,0.62,0.50,0.81,0.81,0.89,0.71,0.71,0.76,0.56,0.63,0.55,0.42,0.43,0.40,0.49,1.16,0.57,0.42,0.30,0.32,0.27,0.27,0.32,0.29,0.34,0.22,0.28,0.28,0.29,0.27,0.23,0.23,0.24,0.18,0.24,0.23,0.22,0.26,0.17,0.17,0.14,0.14,0.19,0.24,
498.00,1.00,3.31,4.86,15.06,2.43,1.92,1.69,1.21,0.53,0.62,0.51,0.81,0.81,0.89,0.71,0.70,0.75,0.57,0.59,0.55,0.41,0.43,0.41,0.46,1.14,0.54,0.39,0.32,0.33,0.26,0.28,0.33,0.28,0.34,0.23,0.27,0.25,0.31,0.27,0.25,0.25,0.22,0.19,0.24,0.23,0.23,0.26,0.20,0.19,0.15,0.15,0.19,0.24,
499.00,1.03,3.28,4.77,14.91,2.41,1.92,1.69,1.18,0.54,0.60,0.51,0.76,0.82,0.87,0.74,0.68,0.75,0.55,0.59,0.55,0.41,0.44,0.43,0.46,1.10,0.52,0.37,0.30,0.32,0.28,0.27,0.35,0.26,0.32,0.25,0.26,0.24,0.32,0.27,0.26,0.24,0.18,0.24,0.26,0.23,0.21,0.26,0.23,0.21,0.19,0.15,0.19,0.21,
500.00,1.01,3.26,4.76,14.83,2.35,1.89,1.68,1.19,0.52,0.57,0.48,0.73,0.81,0.83,0.72,0.69,0.75,0.54,0.55,0.57,0.38,0.43,0.41,0.47,1.11,0.52,0.37,0.34,0.31,0.28,0.29,0.33,0.26,0.30,0.26,0.24,0.23,0.31,0.24,0.26,0.22,0.17,0.20,0.29,0.22,0.19,0.24,0.22,0.23,0.18,0.18,0.21,0.19,
501.00,1.01,3.24,4.76,14.77,2.32,1.88,1.67,1.19,0.51,0.55,0.50,0.71,0.82,0.79,0.69,0.71,0.75,0.55,0.50,0.55,0.39,0.44,0.42,0.48,1.10,0.53,0.39,0.32,0.29,0.26,0.29,0.31,0.28,0.29,0.25,0.24,0.24,0.29,0.21,0.26,0.20,0.17,0.20,0.28,0.22,0.19,0.24,0.24,0.23,0.17,0.20,0.21,0.18,
502.00,0.96,3.23,4.74,14.78,2.31,1.88,1.66,1.18,0.50,0.56,0.48,0.69,0.81,0.77,0.69,0.72,0.72,0.55,0.49,0.53,0.40,0.43,0.45,0.50,1.10,0.55,0.40,0.29,0.29,0.25,0.29,0.29,0.26,0.27,0.26,0.23,0.26,0.26,0.19,0.29,0.18,0.15,0.22,0.24,0.23,0.19,0.21,0.26,0.22,0.18,0.17,0.22,0.18,
503.00,0.96,3.20,4.73,14.84,2.30,1.91,1.65,1.20,0.51,0.58,0.48,0.70,0.80,0.76,0.69,0.70,0.69,0.56,0.48,0.53,0.41,0.42,0.44,0.51,1.14,0.57,0.40,0.29,0.31,0.23,0.28,0.27,0.24,0.28,0.26,0.23,0.25,0.24,0.20,0.29,0.18,0.16,0.22,0.25,0.23,0.18,0.20,0.26,0.23,0.14,0.15,0.23,0.18,
504.00,0.95,3.21,4.76,14.93,2.31,1.91,1.66,1.20,0.48,0.59,0.48,0.70,0.80,0.76,0.70,0.70,0.70,0.57,0.47,0.55,0.41,0.39,0.41,0.51,1.17,0.59,0.44,0.29,0.33,0.24,0.28,0.26,0.24,0.29,0.24,0.26,0.25,0.23,0.21,0.28,0.18,0.17,0.20,0.24,0.23,0.17,0.20,0.27,0.23,0.13,0.19,0.23,0.19,
505.00,0.96,3.22,4.80,15.04,2.33,1.90,1.67,1.20,0.46,0.59,0.49,0.74,0.80,0.78,0.72,0.72,0.67,0.58,0.50,0.52,0.43,0.38,0.41,0.52,1.20,0.58,0.48,0.28,0.36,0.22,0.27,0.27,0.25,0.28,0.26,0.28,0.26,0.24,0.23,0.28,0.16,0.17,0.18,0.21,0.24,0.18,0.19,0.26,0.23,0.15,0.19,0.22,0.21,
506.00,1.00,3.23,4.81,15.08,2.35,1.90,1.68,1.20,0.51,0.59,0.50,0.76,0.79,0.82,0.71,0.73,0.65,0.56,0.55,0.52,0.44,0.37,0.40,0.55,1.22,0.60,0.46,0.28,0.34,0.25,0.27,0.27,0.25,0.29,0.26,0.29,0.28,0.22,0.25,0.28,0.16,0.18,0.18,0.20,0.24,0.17,0.20,0.26,0.22,0.16,0.19,0.19,0.20,
507.00,0.99,3.22,4.82,15.09,2.35,1.87,1.72,1.22,0.53,0.57,0.53,0.77,0.79,0.85,0.70,0.73,0.64,0.55,0.58,0.51,0.44,0.38,0.38,0.55,1.22,0.57,0.47,0.29,0.34,0.29,0.27,0.29,0.21,0.28,0.22,0.27,0.29,0.21,0.25,0.25,0.16,0.19,0.17,0.22,0.25,0.16,0.22,0.25,0.22,0.16,0.17,0.21,0.23,
508.00,1.01,3.22,4.84,15.17,2.37,1.89,1.71,1.24,0.53,0.57,0.51,0.78,0.80,0.86,0.71,0.74,0.65,0.54,0.61,0.51,0.47,0.39,0.38,0.54,1.22,0.57,0.49,0.27,0.31,0.32,0.28,0.28,0.22,0.27,0.23,0.29,0.30,0.20,0.27,0.24,0.14,0.17,0.17,0.25,0.24,0.15,0.21,0.22,0.20,0.15,0.19,0.21,0.25,
509.00,1.01,3.23,4.85,15.23,2.40,1.91,1.70,1.26,0.56,0.57,0.52,0.79,0.79,0.87,0.72,0.71,0.67,0.51,0.63,0.52,0.45,0.41,0.39,0.54,1.21,0.57,0.46,0.28,0.32,0.31,0.30,0.27,0.20,0.28,0.24,0.26,0.28,0.20,0.29,0.25,0.13,0.18,0.18,0.27,0.23,0.17,0.23,0.19,0.22,0.13,0.18,0.20,0.26,
510.00,1.02,3.23,4.87,15.22,2.41,1.90,1.69,1.26,0.58,0.57,0.50,0.79,0.80,0.86,0.70,0.71,0.69,0.47,0.58,0.54,0.43,0.43,0.38,0.52,1.19,0.59,0.44,0.29,0.29,0.34,0.29,0.27,0.18,0.30,0.24,0.26,0.26,0.21,0.30,0.24,0.13,0.16,0.19,0.26,0.23,0.18,0.25,0.20,0.21,0.10,0.17,0.19,0.24,
511.00,0.98,3.22,4.84,15.22,2.38,1.89,1.69,1.26,0.58,0.57,0.51,0.78,0.83,0.84,0.69,0.71,0.70,0.47,0.57,0.53,0.40,0.44,0.39,0.51,1.17,0.58,0.44,0.26,0.28,0.33,0.29,0.28,0.18,0.28,0.20,0.27,0.25,0.22,0.31,0.26,0.14,0.14,0.17,0.24,0.26,0.18,0.23,0.22,0.21,0.07,0.15,0.24,0.22,
512.00,0.96,3.22,4.84,15.16,2.42,1.90,1.66,1.23,0.54,0.57,0.50,0.75,0.80,0.84,0.70,0.70,0.68,0.49,0.54,0.53,0.43,0.44,0.40,0.49,1.16,0.62,0.42,0.28,0.29,0.31,0.29,0.28,0.22,0.29,0.23,0.27,0.25,0.21,0.30,0.28,0.17,0.14,0.16,0.24,0.24,0.20,0.23,0.22,0.22,0.04,0.16,0.21,0.21,
513.00,0.98,3.17,4.82,14.99,2.42,1.89,1.68,1.19,0.54,0.58,0.48,0.73,0.79,0.86,0.69,0.72,0.66,0.49,0.51,0.55,0.40,0.42,0.39,0.50,1.13,0.62,0.38,0.29,0.32,0.30,0.28,0.27,0.23,0.27,0.21,0.26,0.25,0.20,0.25,0.27,0.16,0.15,0.14,0.21,0.23,0.20,0.21,0.22,0.20,0.06,0.16,0.21,0.19,
514.00,0.96,3.14,4.74,14.79,2.38,1.87,1.67,1.19,0.50,0.58,0.47,0.71,0.78,0.83,0.68,0.71,0.65,0.51,0.51,0.54,0.38,0.42,0.41,0.49,1.13,0.60,0.41,0.31,0.31,0.26,0.28,0.25,0.28,0.25,0.21,0.22,0.25,0.21,0.24,0.27,0.17,0.16,0.12,0.20,0.22,0.19,0.22,0.20,0.20,0.07,0.18,0.22,0.20,
515.00,0.94,3.09,4.66,14.51,2.33,1.83,1.65,1.16,0.48,0.56,0.50,0.68,0.74,0.81,0.70,0.68,0.66,0.52,0.52,0.51,0.36,0.43,0.38,0.49,1.12,0.58,0.39,0.27,0.30,0.21,0.28,0.25,0.29,0.22,0.23,0.22,0.25,0.21,0.21,0.28,0.17,0.17,0.14,0.21,0.21,0.18,0.20,0.22,0.19,0.12,0.20,0.23,0.19,
516.00,0.94,3.05,4.61,14.32,2.30,1.82,1.63,1.15,0.47,0.55,0.49,0.67,0.73,0.80,0.68,0.68,0.66,0.52,0.55,0.49,0.34,0.42,0.39,0.51,1.11,0.57,0.38,0.26,0.32,0.21,0.28,0.23,0.28,0.21,0.25,0.18,0.25,0.20,0.19,0.23,0.16,0.15,0.16,0.21,0.19,0.17,0.23,0.21,0.20,0.13,0.22,0.19,0.20,
517.00,0.94,3.00,4.57,14.20,2.24,1.79,1.61,1.16,0.44,0.57,0.47,0.71,0.73,0.77,0.68,0.66,0.66,0.52,0.54,0.46,0.34,0.42,0.41,0.49,1.10,0.55,0.39,0.28,0.29,0.23,0.31,0.22,0.27,0.23,0.26,0.17,0.25,0.23,0.18,0.17,0.17,0.17,0.17,0.20,0.20,0.13,0.23,0.23,0.22,0.14,0.23,0.18,0.22,
518.00,0.91,2.98,4.53,14.14,2.23,1.75,1.59,1.19,0.43,0.57,0.47,0.73,0.72,0.77,0.68,0.66,0.66,0.50,0.55,0.44,0.32,0.41,0.46,0.48,1.10,0.53,0.43,0.30,0.24,0.22,0.32,0.21,0.27,0.24,0.27,0.19,0.26,0.26,0.18,0.17,0.19,0.16,0.18,0.21,0.19,0.14,0.24,0.27,0.23,0.15,0.24,0.19,0.21,
519.00,0.88,2.93,4.56,14.19,2.26,1.76,1.62,1.19,0.43,0.53,0.45,0.74,0.71,0.75,0.65,0.62,0.66,0.48,0.54,0.45,0.32,0.39,0.46,0.47,1.09,0.53,0.41,0.27,0.19,0.22,0.30,0.17,0.27,0.25,0.29,0.23,0.25,0.25,0.18,0.18,0.18,0.17,0.20,0.22,0.21,0.16,0.21,0.30,0.25,0.14,0.25,0.15,0.20,
520.00,0.87,2.98,4.58,14.38,2.30,1.79,1.61,1.23,0.48,0.55,0.45,0.74,0.72,0.78,0.67,0.64,0.65,0.51,0.48,0.46,0.35,0.40,0.45,0.46,1.08,0.53,0.40,0.26,0.15,0.25,0.31,0.17,0.25,0.28,0.26,0.25,0.26,0.24,0.17,0.18,0.20,0.19,0.21,0.21,0.21,0.16,0.22,0.29,0.24,0.14,0.24,0.15,0.19,
521.00,0.87,3.03,4.64,14.58,2.33,1.84,1.65,1.22,0.48,0.58,0.44,0.72,0.72,0.79,0.65,0.65,0.65,0.52,0.48,0.47,0.39,0.40,0.45,0.44,1.08,0.53,0.39,0.31,0.16,0.26,0.30,0.18,0.26,0.28,0.23,0.29,0.27,0.25,0.18,0.24,0.20,0.20,0.19,0.23,0.21,0.17,0.22,0.28,0.22,0.16,0.20,0.17,0.19,
522.00,0.91,3.09,4.71,14.80,2.38,1.86,1.66,1.22,0.49,0.55,0.45,0.70,0.76,0.79,0.65,0.66,0.67,0.50,0.51,0.49,0.39,0.40,0.44,0.45,1.09,0.53,0.41,0.31,0.16,0.25,0.26,0.17,0.26,0.29,0.20,0.31,0.29,0.26,0.15,0.28,0.18,0.22,0.19,0.22,0.18,0.19,0.21,0.26,0.21,0.16,0.21,0.18,0.20,
523.00,0.95,3.17,4.72,14.92,2.39,1.87,1.67,1.22,0.49,0.55,0.44,0.67,0.78,0.78,0.64,0.64,0.68,0.53,0.52,0.50,0.40,0.41,0.42,0.42,1.06,0.55,0.37,0.29,0.18,0.26,0.23,0.19,0.26,0.29,0.20,0.30,0.28,0.25,0.17,0.27,0.18,0.22,0.18,0.21,0.18,0.17,0.21,0.24,0.19,0.17,0.21,0.17,0.21,
524.00,0.98,3.20,4.72,14.94,2.39,1.87,1.66,1.22,0.47,0.56,0.44,0.67,0.83,0.79,0.64,0.64,0.66,0.53,0.52,0.48,0.40,0.43,0.40,0.43,1.08,0.54,0.40,0.29,0.20,0.29,0.21,0.22,0.27,0.26,0.20,0.30,0.30,0.25,0.20,0.28,0.17,0.22,0.19,0.21,0.19,0.18,0.22,0.22,0.17,0.15,0.20,0.19,0.20,
525.00,0.97,3.26,4.75,14.95,2.39,1.87,1.66,1.22,0.46,0.54,0.45,0.66,0.84,0.78,0.62,0.66,0.64,0.54,0.57,0.47,0.40,0.43,0.37,0.42,1.11,0.54,0.40,0.31,0.25,0.27,0.21,0.25,0.27,0.22,0.19,0.28,0.29,0.21,0.21,0.29,0.15,0.21,0.17,0.21,0.21,0.22,0.23,0.20,0.17,0.16,0.20,0.19,0.21,
526.00,0.96,3.28,4.75,14.95,2.37,1.86,1.65,1.21,0.45,0.54,0.43,0.69,0.85,0.78,0.63,0.66,0.63,0.54,0.58,0.46,0.38,0.46,0.36,0.44,1.14,0.52,0.43,0.30,0.27,0.26,0.19,0.29,0.28,0.24,0.23,0.26,0.27,0.21,0.23,0.26,0.14,0.18,0.19,0.18,0.22,0.22,0.23,0.20,0.17,0.14,0.21,0.20,0.20,
527.00,0.95,3.27,4.77,14.94,2.36,1.85,1.66,1.21,0.45,0.53,0.42,0.71,0.86,0.80,0.64,0.65,0.60,0.55,0.57,0.46,0.38,0.45,0.35,0.46,1.15,0.52,0.43,0.30,0.29,0.25,0.20,0.31,0.31,0.25,0.26,0.24,0.21,0.20,0.26,0.25,0.15,0.19,0.21,0.18,0.22,0.22,0.25,0.18,0.17,0.14,0.21,0.22,0.19,
528.00,0.93,3.28,4.83,15.06,2.38,1.84,1.65,1.22,0.43,0.56,0.44,0.74,0.82,0.80,0.65,0.69,0.60,0.55,0.55,0.49,0.35,0.46,0.36,0.49,1.16,0.53,0.45,0.31,0.28,0.26,0.21,0.31,0.29,0.27,0.25,0.23,0.19,0.23,0.25,0.25,0.19,0.19,0.21,0.20,0.22,0.20,0.24,0.18,0.19,0.11,0.22,0.22,0.21,
529.00,0.92,3.31,4.87,15.18,2.37,1.85,1.63,1.21,0.44,0.58,0.43,0.74,0.79,0.82,0.66,0.71,0.64,0.54,0.54,0.48,0.35,0.48,0.39,0.51,1.16,0.52,0.44,0.28,0.28,0.25,0.21,0.30,0.28,0.28,0.26,0.22,0.19,0.25,0.23,0.23,0.19,0.17,0.22,0.22,0.20,0.22,0.25,0.17,0.21,0.13,0.23,0.21,0.20,
530.00,0.96,3.30,4.88,15.27,2.35,1.84,1.64,1.23,0.46,0.58,0.43,0.77,0.78,0.85,0.68,0.72,0.66,0.57,0.50,0.49,0.35,0.46,0.43,0.55,1.14,0.54,0.49,0.31,0.31,0.27,0.22,0.31,0.29,0.31,0.25,0.21,0.19,0.30,0.21,0.21,0.19,0.17,0.20,0.26,0.20,0.21,0.25,0.18,0.20,0.14,0.21,0.20,0.18,
531.00,0.97,3.28,4.90,15.31,2.38,1.82,1.66,1.24,0.45,0.58,0.42,0.73,0.74,0.84,0.69,0.71,0.67,0.58,0.49,0.49,0.38,0.43,0.46,0.55,1.12,0.54,0.47,0.28,0.29,0.30,0.26,0.31,0.27,0.31,0.22,0.18,0.23,0.29,0.18,0.20,0.20,0.17,0.17,0.27,0.18,0.21,0.24,0.22,0.22,0.16,0.21,0.20,0.20,
532.00,0.99,3.28,4.91,15.30,2.39,1.83,1.69,1.26,0.48,0.60,0.43,0.72,0.74,0.85,0.73,0.71,0.68,0.59,0.46,0.48,0.43,0.43,0.47,0.56,1.09,0.56,0.46,0.30,0.29,0.30,0.29,0.29,0.25,0.29,0.22,0.18,0.26,0.27,0.19,0.19,0.22,0.17,0.14,0.25,0.20,0.21,0.21,0.22,0.24,0.14,0.19,0.19,0.20,
533.00,0.98,3.25,4.91,15.31,2.40,1.87,1.69,1.25,0.49,0.59,0.43,0.69,0.75,0.84,0.72,0.66,0.69,0.58,0.47,0.48,0.44,0.44,0.48,0.53,1.09,0.57,0.46,0.28,0.30,0.32,0.32,0.25,0.28,0.28,0.22,0.17,0.24,0.24,0.20,0.19,0.19,0.15,0.14,0.26,0.21,0.22,0.23,0.20,0.24,0.14,0.20,0.19,0.20,
534.00,0.94,3.25,4.97,15.34,2.42,1.85,1.69,1.25,0.53,0.57,0.44,0.68,0.77,0.84,0.75,0.65,0.71,0.59,0.50,0.49,0.45,0.43,0.45,0.50,1.10,0.61,0.47,0.32,0.29,0.33,0.31,0.25,0.26,0.27,0.17,0.21,0.23,0.26,0.23,0.16,0.19,0.17,0.14,0.24,0.24,0.20,0.25,0.22,0.23,0.15,0.22,0.21,0.22,
535.00,0.91,3.26,4.99,15.40,2.45,1.86,1.72,1.26,0.53,0.55,0.45,0.65,0.80,0.85,0.72,0.63,0.71,0.59,0.51,0.48,0.46,0.41,0.44,0.47,1.11,0.60,0.45,0.34,0.26,0.34,0.31,0.22,0.27,0.25,0.18,0.23,0.23,0.25,0.23,0.15,0.20,0.18,0.17,0.22,0.23,0.20,0.25,0.25,0.22,0.14,0.22,0.19,0.21,
