Date,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,2024/10/31,
469.00,1019.31,1015.44,1012.99,1010.72,1012.61,1015.32,1014.42,1016.70,1017.70,1033.66,1038.18,1020.09,1020.07,1022.18,1015.46,1004.17,1005.27,1001.13,1011.87,1019.75,1005.80,986.02,1010.96,1024.67,1019.39,1024.22,1024.16,1022.92,1003.17,2.78,0.11,0.14,1002.71,1010.11,1005.50,1017.09,1022.62,1011.84,1020.56,1019.66,1022.27,1017.27,1013.86,1011.12,1001.53,986.12,995.78,986.81,989.24,986.75,982.08,984.71,986.71,996.16,999.81,1005.70,
470.00,1025.78,1021.76,1018.62,1018.54,1019.02,1023.00,1019.78,1023.46,1025.02,1040.53,1042.97,1026.64,1027.70,1028.28,1023.40,1011.13,1012.21,1006.93,1017.58,1026.02,1012.73,993.41,1016.84,1031.52,1027.12,1032.08,1030.52,1029.54,1009.69,2.81,0.14,0.13,1008.99,1017.14,1011.79,1024.92,1030.26,1018.96,1027.96,1025.52,1030.88,1024.72,1022.00,1019.10,1008.23,993.71,1002.07,993.67,997.47,992.37,989.01,992.59,994.17,1003.71,1006.41,1010.65,
471.00,1030.55,1028.41,1024.28,1023.43,1024.57,1029.27,1024.14,1029.27,1031.69,1047.65,1048.36,1030.84,1033.69,1033.83,1029.13,1015.73,1017.44,1011.46,1023.99,1033.11,1017.44,999.20,1021.29,1038.10,1033.54,1037.96,1036.11,1035.54,1015.16,2.80,0.11,0.14,1014.31,1022.29,1016.30,1031.83,1036.11,1024.99,1033.40,1030.27,1036.96,1030.69,1026.56,1026.84,1013.31,999.77,1007.89,999.06,1003.62,996.21,996.06,997.92,1000.20,1009.89,1013.16,1015.45,
472.00,1040.89,1038.67,1034.98,1032.88,1034.27,1038.34,1034.42,1040.29,1041.91,1060.50,1058.05,1041.30,1044.06,1045.12,1039.31,1025.08,1029.17,1022.61,1033.00,1044.33,1028.09,1009.58,1031.57,1047.72,1043.77,1048.67,1045.58,1045.53,1026.41,2.81,0.10,0.14,1024.68,1032.36,1025.27,1044.89,1047.67,1033.90,1044.88,1040.95,1048.15,1042.23,1037.78,1036.12,1024.04,1012.15,1017.71,1008.73,1013.42,1007.84,1005.80,1007.90,1010.51,1020.39,1023.92,1026.24,
473.00,1050.05,1046.33,1042.98,1039.92,1042.39,1047.08,1040.87,1048.46,1050.50,1067.53,1067.20,1049.85,1052.31,1053.01,1048.02,1033.12,1036.87,1031.03,1041.63,1052.73,1037.39,1017.28,1039.57,1055.15,1052.22,1057.13,1053.53,1054.86,1035.12,2.79,0.13,0.13,1033.10,1040.45,1032.22,1053.13,1057.34,1041.88,1052.20,1049.09,1056.86,1051.95,1046.26,1043.76,1032.93,1019.75,1026.07,1016.63,1021.81,1016.65,1013.83,1014.54,1018.34,1028.40,1032.87,1035.43,
474.00,1058.15,1053.22,1050.04,1046.70,1049.29,1054.63,1045.69,1055.21,1057.70,1074.80,1074.95,1055.26,1058.72,1059.47,1053.60,1039.46,1044.26,1037.70,1047.10,1060.25,1043.65,1023.58,1046.95,1060.92,1058.92,1064.16,1061.47,1061.88,1041.60,2.77,0.10,0.13,1039.23,1047.71,1037.95,1060.72,1064.89,1048.63,1059.51,1055.65,1063.25,1059.77,1053.62,1050.53,1041.49,1027.00,1031.10,1023.44,1029.26,1023.62,1020.48,1020.50,1023.48,1034.71,1039.41,1043.59,
475.00,1064.96,1060.25,1057.30,1052.81,1057.20,1061.09,1052.44,1061.55,1064.29,1082.34,1082.66,1062.25,1064.79,1066.01,1060.02,1047.21,1051.41,1042.82,1052.74,1067.93,1049.37,1030.11,1053.60,1067.15,1065.35,1069.71,1069.00,1068.76,1047.86,2.79,0.10,0.13,1045.45,1054.47,1044.38,1066.77,1071.25,1055.62,1066.79,1062.19,1070.30,1065.98,1059.56,1056.79,1048.48,1033.99,1038.63,1031.08,1035.17,1030.32,1026.91,1026.57,1030.26,1040.63,1047.43,1051.49,
476.00,1073.25,1067.56,1065.65,1060.51,1066.11,1068.59,1059.96,1068.87,1071.57,1088.56,1090.63,1071.40,1072.02,1073.25,1068.68,1056.17,1058.79,1050.76,1059.45,1074.10,1057.59,1037.48,1061.83,1072.53,1073.01,1078.43,1077.34,1076.55,1055.99,2.82,0.13,0.14,1052.86,1062.41,1052.39,1074.20,1078.77,1062.42,1073.70,1069.87,1078.13,1073.23,1068.33,1063.51,1056.65,1040.93,1046.58,1039.09,1042.59,1038.37,1033.39,1033.89,1038.51,1048.77,1054.98,1059.28,
477.00,1078.71,1072.93,1071.28,1067.09,1073.12,1074.65,1067.59,1073.43,1077.16,1092.59,1096.92,1076.61,1079.27,1078.23,1074.42,1061.65,1063.21,1056.84,1065.39,1079.59,1063.57,1043.53,1067.82,1077.13,1078.61,1084.29,1083.61,1082.05,1060.75,2.85,0.13,0.14,1058.27,1067.60,1058.61,1079.30,1083.53,1069.35,1079.09,1075.07,1083.36,1077.24,1073.15,1068.11,1062.77,1044.27,1051.61,1045.09,1047.26,1043.60,1040.11,1039.52,1044.43,1054.12,1060.76,1064.84,
478.00,1087.67,1082.11,1080.47,1077.45,1082.27,1082.42,1078.06,1082.57,1086.46,1101.75,1106.40,1085.12,1088.10,1086.62,1082.88,1069.83,1072.36,1065.63,1072.68,1088.11,1071.33,1053.32,1076.43,1086.61,1086.77,1093.21,1093.36,1090.95,1068.92,2.90,0.12,0.17,1066.67,1077.31,1067.73,1089.16,1090.97,1079.40,1087.82,1084.36,1092.01,1086.01,1082.27,1078.07,1071.78,1053.92,1060.39,1054.54,1056.33,1051.40,1047.50,1049.28,1054.53,1063.83,1069.83,1072.67,
479.00,1095.08,1089.83,1086.76,1083.69,1090.14,1090.13,1087.27,1089.07,1094.46,1109.88,1113.52,1092.58,1096.71,1094.37,1091.20,1078.87,1078.53,1072.77,1081.44,1095.04,1079.98,1060.04,1083.57,1095.33,1094.79,1101.60,1099.10,1098.24,1078.70,2.92,0.14,0.18,1076.47,1084.26,1076.79,1097.53,1098.61,1086.30,1095.03,1091.37,1100.23,1094.22,1090.58,1084.89,1077.97,1061.68,1068.48,1063.07,1061.10,1058.07,1054.97,1057.18,1061.92,1072.14,1076.78,1079.18,
480.00,1101.04,1096.89,1092.45,1090.16,1095.48,1095.48,1095.00,1095.43,1101.09,1115.72,1119.89,1097.21,1103.50,1101.66,1096.85,1084.11,1083.30,1080.17,1089.62,1101.52,1086.92,1065.34,1089.89,1103.20,1101.58,1108.94,1105.03,1103.54,1084.50,2.93,0.09,0.19,1083.78,1090.43,1083.57,1104.84,1104.76,1092.15,1101.09,1097.41,1105.16,1100.64,1097.21,1090.85,1082.86,1068.23,1074.17,1069.08,1066.83,1064.45,1060.74,1063.87,1068.61,1078.72,1082.14,1084.24,
481.00,1103.19,1099.19,1094.01,1092.77,1096.90,1097.65,1097.16,1097.73,1103.57,1118.21,1121.02,1098.50,1105.46,1104.13,1099.09,1085.11,1085.83,1082.80,1092.67,1104.58,1088.96,1067.88,1090.98,1106.61,1104.00,1110.64,1106.85,1105.46,1086.85,2.93,0.09,0.20,1086.36,1092.36,1085.99,1106.95,1107.10,1094.19,1103.92,1100.02,1106.70,1103.36,1098.28,1093.74,1085.23,1071.41,1075.78,1071.02,1069.02,1065.82,1063.26,1066.68,1070.98,1080.18,1083.98,1086.38,
482.00,1099.57,1095.51,1089.09,1089.34,1091.31,1093.51,1091.90,1094.85,1099.15,1114.07,1117.63,1094.18,1101.06,1100.08,1095.05,1081.11,1082.09,1078.32,1089.11,1099.73,1084.18,1063.23,1086.28,1103.21,1099.96,1105.23,1102.66,1102.04,1083.61,2.88,0.08,0.21,1082.63,1087.74,1081.70,1102.25,1103.18,1089.91,1099.02,1096.01,1102.28,1101.61,1093.94,1089.86,1081.03,1068.87,1071.80,1067.40,1066.29,1062.53,1059.93,1063.40,1066.53,1076.67,1079.08,1082.45,
483.00,1085.92,1082.27,1075.16,1075.90,1077.99,1081.40,1077.46,1081.72,1084.64,1101.14,1103.89,1080.52,1087.55,1086.09,1082.06,1068.51,1069.44,1065.67,1076.07,1087.24,1072.14,1050.27,1073.15,1089.34,1086.18,1091.13,1089.68,1088.40,1070.63,2.81,0.09,0.20,1069.34,1074.82,1068.17,1087.36,1090.43,1075.47,1085.61,1082.37,1089.01,1087.73,1080.97,1075.65,1068.35,1056.15,1059.42,1054.06,1054.14,1050.21,1048.00,1050.52,1053.21,1063.06,1065.91,1069.62,
484.00,1064.85,1062.03,1054.98,1056.41,1057.98,1061.84,1057.19,1062.70,1063.60,1079.37,1084.28,1061.32,1066.28,1066.16,1062.83,1047.14,1049.26,1045.86,1056.98,1067.99,1052.40,1030.96,1052.85,1068.45,1064.93,1069.25,1070.54,1068.50,1049.37,2.78,0.10,0.16,1048.59,1054.98,1048.32,1066.16,1069.94,1055.97,1065.80,1062.74,1067.21,1066.72,1060.94,1056.19,1049.21,1036.65,1040.07,1033.75,1037.18,1029.94,1029.36,1030.90,1033.85,1043.65,1047.35,1050.78,
485.00,1046.56,1043.89,1037.55,1037.98,1039.61,1045.35,1038.15,1046.39,1044.94,1061.30,1065.61,1044.32,1047.30,1048.34,1044.78,1028.53,1031.34,1028.40,1039.60,1049.79,1033.42,1015.23,1034.73,1048.64,1045.54,1050.25,1052.90,1051.56,1032.95,2.71,0.11,0.14,1030.76,1036.95,1029.71,1047.29,1050.98,1038.28,1049.06,1045.36,1048.78,1048.03,1041.97,1037.84,1033.54,1018.80,1022.33,1015.40,1019.82,1012.59,1012.58,1013.47,1015.55,1026.02,1028.84,1034.43,
486.00,1034.89,1033.14,1027.05,1028.12,1030.05,1034.65,1028.62,1036.30,1033.97,1051.19,1055.13,1034.00,1036.30,1037.13,1035.82,1019.02,1020.74,1018.45,1028.62,1039.57,1022.81,1005.35,1024.53,1037.83,1033.76,1039.72,1044.75,1041.22,1021.70,2.69,0.12,0.12,1021.19,1027.36,1018.25,1035.76,1039.87,1030.08,1039.46,1036.35,1038.72,1037.26,1032.27,1026.16,1023.35,1008.28,1012.60,1005.54,1009.87,1001.89,1001.82,1003.91,1005.91,1016.25,1018.67,1023.33,
487.00,1031.79,1030.13,1024.53,1023.76,1027.41,1032.11,1025.66,1033.30,1031.02,1047.98,1051.25,1031.31,1032.22,1034.11,1031.88,1017.30,1018.00,1015.55,1027.08,1038.02,1020.09,1003.62,1022.09,1035.38,1029.88,1037.37,1041.93,1038.48,1018.61,2.71,0.13,0.14,1016.91,1025.35,1015.77,1032.94,1036.41,1027.75,1037.19,1032.64,1036.83,1033.47,1030.44,1024.33,1020.11,1005.35,1010.45,1003.74,1005.68,998.75,998.50,1000.20,1003.85,1011.93,1017.30,1019.93,
488.00,1040.60,1039.29,1034.01,1033.39,1036.94,1040.45,1035.11,1041.90,1041.06,1056.52,1059.88,1041.67,1041.02,1044.74,1039.39,1026.24,1025.78,1023.85,1036.74,1046.73,1028.39,1012.84,1031.78,1044.57,1039.59,1046.57,1051.22,1048.01,1027.93,2.75,0.13,0.17,1026.89,1034.13,1024.52,1042.44,1044.39,1036.90,1045.88,1041.69,1045.75,1042.55,1039.26,1033.87,1029.20,1012.49,1018.79,1012.68,1014.22,1007.57,1008.31,1009.29,1011.67,1021.32,1026.15,1028.16,
489.00,1055.62,1054.36,1048.54,1048.47,1051.33,1054.43,1049.66,1055.64,1054.64,1071.01,1073.99,1056.01,1056.43,1060.04,1053.01,1040.35,1040.55,1036.97,1050.98,1061.06,1041.77,1026.92,1046.90,1059.82,1054.92,1062.53,1065.55,1061.87,1043.73,2.79,0.15,0.16,1041.29,1049.03,1038.57,1058.22,1058.24,1051.00,1059.68,1055.98,1061.21,1056.56,1053.82,1048.57,1042.65,1026.16,1033.26,1026.99,1027.79,1022.35,1021.26,1024.39,1026.49,1035.47,1040.11,1041.79,
490.00,1068.52,1067.06,1059.31,1061.47,1064.14,1065.82,1062.37,1066.47,1067.51,1082.38,1085.13,1068.85,1069.74,1071.56,1066.14,1053.08,1053.80,1049.61,1062.18,1072.91,1054.58,1038.78,1059.73,1072.79,1068.43,1075.85,1077.12,1073.37,1056.14,2.81,0.19,0.20,1052.93,1060.71,1050.64,1070.68,1072.03,1063.28,1071.01,1067.35,1074.47,1068.88,1067.06,1060.93,1053.51,1039.19,1046.04,1039.00,1040.19,1035.29,1032.63,1035.92,1039.25,1047.60,1052.69,1053.49,
491.00,1080.99,1078.49,1069.86,1071.97,1074.33,1075.95,1073.33,1077.76,1079.33,1093.05,1096.56,1080.38,1081.97,1082.41,1075.99,1063.53,1064.79,1059.73,1073.59,1083.10,1064.81,1049.17,1070.56,1083.61,1081.23,1087.26,1086.03,1085.00,1067.65,2.82,0.16,0.23,1063.34,1071.15,1061.58,1082.22,1083.53,1072.54,1081.06,1078.48,1086.42,1080.46,1077.94,1072.17,1064.10,1050.89,1057.23,1049.78,1050.31,1047.40,1043.96,1047.08,1049.89,1057.87,1063.25,1064.59,
492.00,1090.32,1086.45,1077.20,1081.21,1081.98,1082.87,1081.96,1084.95,1088.24,1102.73,1106.02,1088.25,1090.48,1091.23,1084.36,1070.62,1072.69,1067.62,1080.64,1089.74,1073.44,1055.36,1079.57,1090.50,1090.18,1094.67,1094.51,1092.29,1075.84,2.81,0.14,0.20,1071.79,1079.57,1069.27,1091.67,1093.02,1080.48,1089.74,1086.75,1093.92,1089.87,1085.70,1079.74,1072.25,1059.70,1065.96,1056.28,1059.54,1055.21,1052.07,1055.79,1058.79,1066.86,1071.95,1073.43,
493.00,1097.29,1091.56,1083.71,1086.58,1088.56,1089.56,1088.24,1093.00,1094.37,1109.23,1112.85,1094.96,1098.26,1097.94,1092.25,1077.61,1080.91,1074.02,1087.72,1096.33,1079.76,1060.29,1086.34,1097.10,1096.48,1100.19,1100.54,1098.52,1083.38,2.79,0.13,0.17,1077.57,1086.37,1077.22,1096.24,1099.83,1087.10,1096.58,1093.11,1101.00,1096.59,1092.38,1085.44,1078.75,1067.39,1073.51,1063.51,1065.78,1061.51,1057.86,1062.69,1065.35,1073.10,1079.15,1080.57,
494.00,1105.91,1099.47,1092.35,1094.44,1096.09,1097.95,1095.41,1103.04,1103.55,1117.72,1120.72,1102.49,1106.61,1106.51,1101.22,1086.05,1088.35,1083.52,1096.47,1103.90,1087.60,1069.47,1095.27,1105.16,1104.29,1108.37,1108.33,1107.13,1090.47,2.77,0.11,0.18,1085.69,1093.47,1085.47,1103.18,1108.23,1095.41,1105.81,1101.08,1109.82,1104.43,1100.37,1093.01,1087.57,1075.89,1081.44,1070.83,1074.27,1071.46,1066.85,1069.81,1072.77,1081.10,1087.69,1089.70,
495.00,1113.13,1106.57,1101.30,1102.16,1104.34,1105.73,1102.32,1111.29,1111.42,1126.01,1129.06,1110.17,1113.39,1114.84,1108.79,1096.06,1095.02,1090.97,1104.22,1112.26,1095.48,1076.23,1103.40,1112.38,1110.88,1115.15,1116.55,1114.89,1096.60,2.79,0.12,0.16,1093.82,1102.06,1094.19,1110.97,1115.63,1102.35,1114.08,1108.71,1116.88,1112.05,1106.93,1100.72,1095.98,1082.29,1087.99,1079.33,1082.23,1079.19,1073.94,1077.65,1080.11,1088.31,1095.41,1097.69,
496.00,1114.74,1109.29,1103.98,1104.08,1107.20,1109.71,1104.87,1113.27,1112.96,1128.59,1132.22,1111.79,1115.53,1118.82,1111.27,1100.07,1097.79,1094.59,1107.55,1115.01,1098.86,1078.82,1106.71,1115.31,1113.79,1118.01,1120.24,1117.37,1099.75,2.80,0.15,0.15,1096.38,1104.53,1097.62,1114.11,1117.95,1105.10,1117.36,1110.00,1119.12,1113.84,1109.08,1103.46,1097.94,1083.52,1090.06,1082.51,1084.46,1082.06,1076.63,1079.31,1081.73,1090.39,1097.67,1100.09,
497.00,1115.33,1109.87,1104.61,1103.37,1107.13,1110.32,1104.78,1113.32,1112.76,1127.73,1132.65,1112.47,1116.68,1119.02,1111.93,1100.26,1098.16,1094.61,1108.40,1115.01,1099.39,1080.08,1106.69,1117.30,1114.32,1118.46,1120.42,1116.59,1100.03,2.82,0.16,0.13,1097.56,1104.98,1098.20,1114.16,1117.92,1105.36,1117.13,1109.81,1119.99,1112.59,1109.47,1103.55,1098.36,1081.65,1089.64,1082.77,1084.95,1083.04,1076.72,1079.86,1081.73,1090.75,1097.88,1100.45,
498.00,1110.82,1106.48,1100.11,1099.27,1102.67,1105.90,1100.46,1107.52,1108.80,1122.55,1128.54,1107.72,1111.38,1113.84,1107.45,1094.97,1092.41,1089.84,1104.03,1109.39,1094.62,1075.69,1102.08,1113.48,1110.54,1115.07,1115.16,1112.08,1094.32,2.84,0.19,0.13,1093.00,1101.14,1093.38,1111.75,1112.81,1101.11,1110.85,1104.82,1115.55,1107.31,1105.30,1101.26,1094.17,1077.05,1084.15,1078.61,1080.34,1080.12,1072.46,1074.97,1077.52,1086.07,1091.98,1095.74,
499.00,1104.56,1099.54,1093.91,1092.53,1095.74,1099.53,1094.22,1100.31,1103.20,1116.13,1121.62,1100.91,1103.96,1106.10,1101.52,1087.97,1085.68,1084.47,1096.96,1103.04,1087.97,1069.10,1094.07,1106.85,1105.33,1108.83,1108.53,1106.40,1088.12,2.83,0.21,0.14,1086.14,1093.45,1085.54,1105.33,1106.39,1094.36,1103.96,1098.33,1108.67,1101.21,1098.47,1096.33,1086.30,1069.25,1077.77,1072.90,1073.36,1073.06,1065.29,1068.94,1071.53,1080.05,1085.38,1089.03,
500.00,1097.33,1093.69,1086.21,1084.32,1088.67,1092.51,1088.38,1093.53,1096.72,1109.64,1115.04,1093.73,1097.18,1099.15,1095.11,1079.64,1079.58,1078.49,1090.39,1097.14,1081.03,1062.44,1085.83,1102.13,1098.93,1102.59,1101.23,1100.65,1083.11,2.78,0.17,0.16,1078.99,1087.05,1077.75,1099.47,1098.94,1087.67,1096.98,1091.91,1101.77,1094.22,1091.61,1090.43,1079.04,1063.45,1070.73,1064.44,1066.19,1065.65,1060.10,1061.86,1065.78,1073.75,1079.51,1081.58,
501.00,1093.90,1090.16,1083.33,1081.78,1084.93,1088.73,1084.54,1089.64,1093.55,1105.76,1111.44,1091.98,1093.55,1093.97,1092.24,1076.24,1075.59,1074.94,1086.34,1093.83,1078.50,1058.73,1082.20,1098.86,1094.84,1098.34,1096.83,1097.15,1079.52,2.76,0.17,0.16,1075.29,1083.57,1074.50,1095.59,1096.67,1085.43,1092.30,1088.65,1098.14,1092.91,1088.39,1087.77,1076.64,1060.76,1067.83,1061.64,1064.04,1061.07,1057.85,1058.58,1063.15,1071.48,1077.34,1078.27,
502.00,1093.63,1090.45,1083.04,1082.14,1084.56,1088.52,1083.42,1089.46,1092.74,1106.13,1110.13,1091.10,1091.99,1092.80,1090.98,1074.75,1074.78,1074.76,1084.42,1093.52,1077.46,1057.81,1080.46,1097.35,1093.17,1097.79,1095.49,1097.68,1077.95,2.75,0.12,0.20,1073.98,1083.01,1074.41,1094.58,1095.78,1085.07,1091.46,1088.62,1095.85,1093.39,1087.05,1088.39,1076.79,1060.07,1067.03,1060.31,1063.90,1061.02,1057.79,1057.13,1061.10,1071.51,1076.08,1077.29,
503.00,1097.63,1093.53,1086.58,1086.97,1088.45,1091.66,1087.46,1093.94,1095.64,1111.22,1114.10,1094.73,1095.92,1095.99,1093.84,1078.99,1078.90,1080.55,1086.73,1098.76,1082.77,1062.51,1083.30,1099.55,1096.32,1101.77,1100.27,1101.62,1080.84,2.72,0.10,0.22,1077.06,1086.80,1078.22,1097.31,1100.38,1088.52,1096.68,1093.44,1099.13,1097.41,1089.46,1091.50,1080.31,1063.12,1069.92,1064.20,1069.10,1064.06,1061.58,1060.79,1065.14,1076.09,1080.93,1082.44,
504.00,1103.19,1099.99,1093.75,1094.10,1096.55,1098.29,1093.57,1100.54,1102.32,1118.13,1122.72,1103.25,1103.18,1103.10,1100.01,1086.80,1086.62,1087.46,1093.75,1106.20,1090.00,1068.57,1091.28,1105.43,1102.04,1108.92,1107.92,1107.75,1087.53,2.72,0.09,0.22,1084.44,1094.36,1086.08,1103.96,1106.80,1095.44,1103.67,1100.43,1105.74,1104.80,1095.29,1098.53,1088.50,1070.84,1076.55,1070.97,1076.46,1070.40,1069.16,1067.16,1072.56,1081.67,1088.04,1089.89,
505.00,1111.36,1106.76,1101.27,1101.41,1104.55,1104.72,1100.92,1107.69,1107.76,1125.63,1130.52,1110.65,1111.43,1109.99,1106.27,1095.08,1093.88,1095.65,1099.66,1112.14,1096.87,1077.22,1099.75,1111.56,1109.17,1115.72,1116.43,1114.81,1093.91,2.75,0.10,0.22,1092.47,1101.03,1094.46,1110.50,1114.55,1104.11,1111.18,1107.56,1113.31,1113.48,1103.75,1105.28,1095.99,1078.22,1084.37,1079.06,1083.51,1078.35,1076.56,1074.81,1079.79,1088.71,1094.28,1098.15,
506.00,1116.41,1110.82,1107.87,1105.70,1110.67,1110.36,1106.01,1112.99,1112.06,1131.45,1134.55,1115.01,1116.87,1115.78,1110.51,1099.34,1098.10,1099.81,1105.39,1117.65,1101.36,1083.21,1104.00,1116.25,1113.77,1121.52,1122.61,1118.89,1097.33,2.79,0.09,0.21,1098.10,1105.86,1099.03,1115.63,1117.96,1109.27,1117.18,1113.15,1118.42,1115.94,1108.80,1109.27,1100.89,1083.21,1089.57,1083.99,1087.71,1084.30,1080.57,1079.02,1084.14,1093.29,1098.88,1103.37,
507.00,1121.34,1116.19,1113.70,1111.77,1115.94,1116.77,1111.36,1119.65,1117.94,1136.18,1140.11,1119.96,1121.25,1120.81,1117.96,1106.70,1103.44,1105.43,1112.17,1122.92,1107.59,1090.23,1111.50,1121.37,1120.00,1127.73,1128.91,1124.03,1103.81,2.81,0.11,0.21,1103.81,1111.52,1103.44,1120.72,1123.96,1113.23,1122.80,1119.63,1124.45,1120.76,1114.50,1114.25,1104.92,1089.62,1094.53,1090.69,1092.95,1089.18,1085.73,1084.60,1089.84,1098.30,1104.50,1108.37,
508.00,1125.72,1121.78,1117.36,1115.19,1119.06,1121.77,1114.53,1123.88,1122.75,1139.98,1144.07,1122.93,1125.67,1125.47,1121.21,1109.80,1107.62,1107.89,1117.12,1126.13,1111.28,1095.36,1117.63,1127.19,1123.60,1131.25,1132.49,1127.52,1109.74,2.83,0.12,0.21,1108.71,1114.40,1107.25,1125.67,1126.50,1117.48,1125.80,1123.18,1128.48,1124.40,1118.52,1118.03,1108.20,1094.07,1099.93,1095.05,1095.97,1092.87,1089.55,1089.13,1094.18,1101.23,1108.29,1110.67,
509.00,1128.97,1125.86,1120.19,1118.00,1121.52,1124.19,1118.14,1125.82,1125.19,1142.56,1144.81,1124.59,1127.74,1127.54,1123.29,1111.26,1109.99,1110.16,1120.15,1127.64,1114.26,1098.44,1119.67,1130.51,1125.84,1134.35,1134.24,1130.03,1112.52,2.88,0.12,0.19,1111.20,1116.43,1109.83,1128.43,1130.08,1119.80,1128.33,1125.84,1130.87,1126.07,1122.00,1120.08,1110.91,1096.78,1102.25,1097.57,1098.76,1096.10,1090.94,1092.79,1095.49,1104.04,1109.37,1111.90,
510.00,1130.92,1128.20,1121.97,1119.92,1122.44,1126.98,1120.23,1126.42,1127.73,1143.23,1146.46,1126.29,1128.83,1129.18,1125.31,1111.13,1111.13,1110.68,1122.46,1129.11,1116.31,1098.90,1120.44,1132.43,1128.00,1134.77,1134.33,1131.02,1113.97,2.86,0.13,0.18,1111.69,1117.71,1109.85,1130.34,1132.81,1120.41,1129.92,1127.31,1132.44,1128.15,1123.63,1120.80,1112.16,1098.82,1104.24,1099.86,1101.29,1097.87,1091.37,1093.69,1096.26,1105.31,1111.29,1113.23,
511.00,1129.82,1127.39,1118.78,1118.79,1120.54,1124.96,1120.02,1126.58,1127.86,1142.37,1145.25,1125.52,1127.98,1127.25,1124.68,1108.97,1110.41,1109.33,1120.52,1127.23,1115.31,1097.69,1119.14,1131.27,1126.82,1131.73,1131.70,1129.99,1113.08,2.80,0.12,0.18,1110.16,1116.94,1108.80,1128.15,1132.09,1118.58,1129.00,1126.46,1131.85,1128.31,1124.54,1119.49,1111.08,1098.16,1102.93,1097.70,1099.82,1096.41,1089.84,1093.76,1095.98,1103.70,1110.26,1112.73,
512.00,1127.53,1124.14,1116.39,1115.66,1119.60,1121.29,1117.06,1123.26,1125.17,1140.40,1142.51,1123.20,1127.19,1123.99,1120.70,1104.85,1109.30,1106.45,1116.84,1125.91,1112.39,1093.44,1116.51,1129.22,1124.03,1128.02,1128.89,1128.18,1111.76,2.79,0.11,0.16,1108.71,1115.56,1107.31,1125.56,1128.67,1118.55,1125.37,1124.22,1129.52,1126.33,1123.20,1117.00,1109.73,1095.98,1100.25,1094.36,1098.20,1093.59,1087.65,1090.46,1093.38,1101.27,1107.63,1111.27,
513.00,1120.40,1115.52,1108.92,1107.98,1112.86,1113.65,1110.49,1115.70,1117.11,1132.89,1135.10,1118.22,1119.78,1116.80,1114.17,1098.51,1102.29,1099.93,1109.86,1119.05,1104.98,1084.61,1108.15,1120.91,1117.75,1120.10,1120.77,1121.37,1103.55,2.73,0.08,0.16,1102.29,1108.92,1099.91,1118.07,1122.16,1111.28,1119.18,1117.29,1123.13,1119.97,1117.13,1109.06,1104.50,1088.73,1091.72,1087.62,1092.04,1086.81,1081.30,1083.21,1086.67,1093.93,1099.78,1104.97,
514.00,1105.52,1101.22,1095.24,1094.95,1099.96,1100.56,1097.37,1103.04,1103.46,1118.94,1120.94,1104.91,1105.78,1104.07,1103.46,1086.51,1089.44,1086.96,1096.26,1107.55,1092.31,1071.03,1095.76,1107.34,1105.23,1105.73,1109.21,1107.63,1090.09,2.63,0.10,0.19,1089.88,1096.45,1086.93,1105.15,1107.79,1099.01,1106.49,1105.52,1110.56,1107.34,1104.78,1095.42,1090.57,1077.18,1079.39,1075.86,1079.34,1073.04,1068.84,1071.30,1075.30,1082.00,1088.36,1091.97,
515.00,1086.64,1082.15,1078.34,1077.83,1082.89,1082.74,1079.36,1086.48,1086.33,1100.75,1102.82,1087.81,1088.12,1087.81,1085.61,1070.58,1072.69,1070.64,1080.30,1090.66,1074.33,1054.56,1078.50,1088.95,1087.77,1089.13,1093.14,1090.19,1073.50,2.59,0.11,0.21,1072.69,1079.36,1072.20,1088.17,1089.10,1080.98,1089.56,1088.29,1091.87,1088.63,1086.11,1078.36,1074.33,1059.03,1062.98,1059.06,1062.04,1055.83,1053.31,1053.67,1058.90,1064.33,1071.61,1074.12,
516.00,1074.35,1069.32,1066.85,1065.45,1071.02,1070.63,1065.96,1073.07,1073.44,1088.07,1089.91,1074.62,1075.08,1076.34,1072.24,1058.96,1059.95,1057.82,1069.12,1077.91,1062.48,1042.36,1066.99,1076.14,1075.12,1078.93,1081.49,1077.54,1061.90,2.58,0.12,0.19,1061.41,1066.53,1060.29,1076.24,1076.05,1068.74,1075.75,1075.33,1079.33,1075.21,1072.52,1066.63,1061.67,1045.70,1050.52,1047.82,1049.72,1044.27,1041.41,1041.15,1046.05,1053.00,1059.10,1061.57,
